id,name,email,emailVerified,image,age,gender,City,mobileNumber,customerSegment,role,banned,banReason,banExpires,createdAt,updatedAt
fc557c9b-053f-4a79-92f0-e3f7265c39fe,Michael Herrera,user0499@example.com,True,,71,Male,Matara,0745577682,occasional_shoppers,user,False,,,2025-07-10 00:00:00+00,2025-07-10 00:00:00+00
3e4b190e-1967-4856-902e-659fd90007b1,Jessica Amarasinghe,user0500@example.com,False,,29,Male,Batticaloa,0763007123,frequent_shoppers,user,False,,,2025-12-30 00:00:00+00,2025-12-30 00:00:00+00
fcfab97d-33e0-4bf5-9f5c-4cc48f57f5d3,Daniel Hill,user0501@example.com,True,,48,Male,Moratuwa,0763015631,occasional_shoppers,user,False,,,2025-01-08 00:00:00+00,2025-01-08 00:00:00+00
ce7dcdb4-e6fd-4fd9-8ea1-5a51a405a51e,Kim Santos,user0502@example.com,True,,18,Female,Anuradhapura,0768490538,regular_shoppers,user,False,,,2023-10-25 00:00:00+00,2023-10-25 00:00:00+00
9a7cd3d9-f5a6-43c2-b1d7-d8997173f88d,Tharaka Herath,user0503@example.com,True,,30,Female,Kalutara,0769762583,,user,False,,,2023-12-07 00:00:00+00,2023-12-07 00:00:00+00
7ecdd9c8-3b37-48a0-9f03-cc135337781f,Kevin Peterson,user0504@example.com,True,,,Male,Nuwara Eliya,0776532158,frequent_shoppers,user,False,,,2025-06-03 00:00:00+00,2025-06-03 00:00:00+00
848ba2d4-8473-4d6d-820c-8fd0372b7366,Thilini Fernando,user0505@example.com,True,,53,Male,Kilinochchi,0718147644,regular_shoppers,user,False,,,2025-09-26 00:00:00+00,2025-09-26 00:00:00+00
3f80e390-aed8-442f-87a3-07f9d1fb2b7f,Sarah Hill,user0506@example.com,True,,38,Male,Moratuwa,0768549800,regular_shoppers,user,False,,,2024-12-11 00:00:00+00,2024-12-11 00:00:00+00
7bced548-b749-4949-a939-b36580fe0c42,Angie Herrera,user0507@example.com,True,,30,Male,Ratnapura,0749378681,occasional_shoppers,user,False,,,2025-08-17 00:00:00+00,2025-08-17 00:00:00+00
eaf172ba-b4c5-4053-8267-61896e838c11,Isuru Wickramasinghe,user0508@example.com,True,,44,Female,Moratuwa,0721568480,occasional_shoppers,user,False,,,2024-02-29 00:00:00+00,2024-02-29 00:00:00+00
73e84396-603b-4937-af64-7bdcbe37c8b7,Nimal Peterson,user0509@example.com,True,,30,Female,Moratuwa,0758155542,regular_shoppers,user,False,,,2023-04-07 00:00:00+00,2023-04-07 00:00:00+00
e5ad5f85-7141-4058-9036-55b549789987,Mark Burgess,user0510@example.com,True,,29,Female,,0740077607,regular_shoppers,user,False,,,2024-04-09 00:00:00+00,2024-04-09 00:00:00+00
3a908235-ad32-4e99-9b61-8a0ef509ac29,Kevin Nelson,user0511@example.com,True,,68,Male,Batticaloa,0723977705,occasional_shoppers,user,False,,,2025-11-21 00:00:00+00,2025-11-21 00:00:00+00
bdc303ce-8ba7-46d7-9db9-385e0913cca0,Roshan Henderson,user0512@example.com,True,,46,Other,Jaffna,0715633042,regular_shoppers,user,False,,,2023-07-28 00:00:00+00,2023-07-28 00:00:00+00
489e1437-7a48-4c46-b3d8-ed88b55977f7,Cynthia Shaffer,user0513@example.com,True,,25,Female,Matara,0723327047,occasional_shoppers,user,False,,,2025-10-17 00:00:00+00,2025-10-17 00:00:00+00
bcfb0125-05b9-45a4-8830-e2687636d7a0,Andrew Gunasekara,user0514@example.com,True,,70,Female,Kalutara,0777783003,frequent_shoppers,user,False,,,2025-08-28 00:00:00+00,2025-08-28 00:00:00+00
a24f4149-cbd7-46cb-870e-2c72d0f15bcc,Jennifer Santos,user0515@example.com,True,,63,Male,Negombo,0767555628,regular_shoppers,user,False,,,2024-04-12 00:00:00+00,2024-04-12 00:00:00+00
4e643723-c8ba-4efb-9c09-212cee1b6c0c,Angela Amarasinghe,user0516@example.com,True,,47,Female,Colombo,0721378739,occasional_shoppers,user,False,,,2025-11-25 00:00:00+00,2025-11-25 00:00:00+00
e0d0ae3c-d471-4ff0-8121-3f3b7b4d8f61,Jessica Rocha,user0517@example.com,True,,67,Male,Negombo,0766278204,frequent_shoppers,user,False,,,2025-11-30 00:00:00+00,2025-11-30 00:00:00+00
13d53ec6-fdc3-49ab-af42-e7efaad908bf,Connor Wijesinghe,user0518@example.com,True,,53,Female,Badulla,0791926643,,user,False,,,2024-07-26 00:00:00+00,2024-07-26 00:00:00+00
6e08f3a0-b1f7-486d-a540-6bc76f0e103e,Andrew Wickramasinghe,user0519@example.com,True,,59,Female,Gampaha,0750470861,occasional_shoppers,user,False,,,2025-04-08 00:00:00+00,2025-04-08 00:00:00+00
d15b045d-9035-4826-ad9d-9cff529aae84,Monica Henderson,user0520@example.com,True,,42,Female,Vavuniya,0795320264,frequent_shoppers,user,False,,,2024-10-01 00:00:00+00,2024-10-01 00:00:00+00
c06f14fd-8fb3-42b2-bf2f-89c531158083,Jennifer Hill,user0521@example.com,True,,,Female,Matara,0760060376,rare_shoppers,user,False,,,2023-08-15 00:00:00+00,2023-08-15 00:00:00+00
da1f6f55-9fbb-444f-a1ce-d9a09b835ad4,Mark Gunasekara,user0522@example.com,True,,25,,Jaffna,0741688446,regular_shoppers,user,False,,,2023-01-11 00:00:00+00,2023-01-11 00:00:00+00
55e4a042-04f3-43c3-9fc6-117b497c2ff7,Thilini Fernando,user0523@example.com,True,,75,Female,Trincomalee,0779748476,regular_shoppers,user,False,,,2023-10-14 00:00:00+00,2023-10-14 00:00:00+00
a2839dc1-09a1-4b5d-8a13-2e11db52fc07,Thilini Adams,user0524@example.com,False,,51,Female,Jaffna,0718347493,regular_shoppers,user,False,,,2025-04-23 00:00:00+00,2025-04-23 00:00:00+00
1e3a082f-4d1b-4419-8270-40e8a9521975,Tammy Wijesinghe,user0525@example.com,True,,31,Male,Vavuniya,0795424369,regular_shoppers,user,False,,,2024-06-24 00:00:00+00,2024-06-24 00:00:00+00
44a0aa5a-f70b-4f17-97b1-57dbd883a1b4,Tammy Brooks,user0526@example.com,True,,49,Male,Kilinochchi,0778878589,occasional_shoppers,user,False,,,2023-09-22 00:00:00+00,2023-09-22 00:00:00+00
b3b012e3-e421-4d61-93a6-35d1eff10ffe,Sarah Shaffer,user0527@example.com,True,,47,Female,Badulla,0759604988,frequent_shoppers,user,False,,,2025-04-16 00:00:00+00,2025-04-16 00:00:00+00
65c4c82c-d059-4dfa-afe2-be2eeaea3f76,Kavinda Stewart,user0528@example.com,True,,,Male,Matara,0789138026,frequent_shoppers,user,False,,,2023-10-20 00:00:00+00,2023-10-20 00:00:00+00
7ccb9aa4-c497-4b01-901c-d30cac4a7363,Angela Henderson,user0529@example.com,False,,37,Male,Moratuwa,0715997180,,user,False,,,2024-12-15 00:00:00+00,2024-12-15 00:00:00+00
10cff200-3ee5-4335-b4c7-659b7fdab1f8,Angela Peterson,user0530@example.com,True,,54,Male,Negombo,0799552852,regular_shoppers,user,False,,,2025-08-01 00:00:00+00,2025-08-01 00:00:00+00
52f20876-3a28-443b-8d1d-faa098a0b086,Carmen Davis,user0531@example.com,True,,38,Female,Nuwara Eliya,0769471365,regular_shoppers,user,False,,,2023-04-04 00:00:00+00,2023-04-04 00:00:00+00
d4ffd894-78e2-410e-b5a2-4d0fd5081ba3,Thilini Nelson,user0532@example.com,True,,73,Male,Matara,0793041052,frequent_shoppers,user,False,,,2023-06-24 00:00:00+00,2023-06-24 00:00:00+00
c970c07e-c447-4820-9551-916682a1f78f,Anil Fernando,user0533@example.com,True,,54,Female,Colombo,0746904845,rare_shoppers,user,False,,,2024-01-04 00:00:00+00,2024-01-04 00:00:00+00
565c9454-b7fe-4818-b218-8000b6692893,Rebecca Adams,user0534@example.com,True,,71,Male,Ratnapura,0734227374,frequent_shoppers,user,False,,,2023-02-17 00:00:00+00,2023-02-17 00:00:00+00
f595d156-cc05-4f0a-beb5-8bb6aab6a6fd,Angela Hill,user0535@example.com,True,,38,Male,Vavuniya,0730700047,frequent_shoppers,user,False,,,2024-06-07 00:00:00+00,2024-06-07 00:00:00+00
ecb4b860-3ba1-4b2d-87ab-a14cabb2c01d,Kim Garcia,user0536@example.com,True,,21,Male,,0753515775,regular_shoppers,user,False,,,2024-10-17 00:00:00+00,2024-10-17 00:00:00+00
e0fa10eb-7a9a-4c00-ada7-5a58dd0aa4d1,Mark Hicks,user0537@example.com,True,,75,Male,Trincomalee,0746143160,occasional_shoppers,user,False,,,2025-02-27 00:00:00+00,2025-02-27 00:00:00+00
4a5a10fb-5e8d-42ab-b657-b009e475fe30,Abigail Rocha,user0538@example.com,True,,44,Male,Colombo,0784451573,rare_shoppers,user,False,,,2023-07-27 00:00:00+00,2023-07-27 00:00:00+00
3741ead2-4248-4447-9d28-303eb6315222,Chamara Dissanayake,user0539@example.com,True,,54,Male,Anuradhapura,0782146810,frequent_shoppers,user,False,,,2023-12-11 00:00:00+00,2023-12-11 00:00:00+00
dabe5ff0-5f2d-495a-a03e-6fccc3f56a97,Tammy Amarasinghe,user0540@example.com,True,,20,,Matara,0774717944,frequent_shoppers,user,False,,,2023-05-04 00:00:00+00,2023-05-04 00:00:00+00
2e5ed111-71aa-4a83-be12-0a587aabf23b,Linda Jayasinghe,user0541@example.com,True,,61,Male,Kilinochchi,0750350996,frequent_shoppers,user,False,,,2025-12-29 00:00:00+00,2025-12-29 00:00:00+00
caccf573-eaba-4de2-af17-93d33d92d727,Monica Hicks,user0542@example.com,True,,71,Female,Kalutara,0755987725,regular_shoppers,user,False,,,2024-10-13 00:00:00+00,2024-10-13 00:00:00+00
fb18d494-833b-43e6-892a-ab87938acb55,Tharaka Nelson,user0543@example.com,False,,63,Male,Ratnapura,0727948365,rare_shoppers,user,False,,,2024-11-03 00:00:00+00,2024-11-03 00:00:00+00
5f1fc606-5143-439a-9ad9-6214818158a0,Chamara Amarasinghe,user0544@example.com,True,,,Female,Kalutara,0782226781,occasional_shoppers,user,False,,,2025-09-28 00:00:00+00,2025-09-28 00:00:00+00
30e01055-b610-491e-b0ab-4f2314fdb604,Monica Dissanayake,user0545@example.com,True,,59,Male,Gampaha,0758045348,regular_shoppers,user,False,,,2025-02-09 00:00:00+00,2025-02-09 00:00:00+00
442f2443-0ddc-4c7d-97e9-e8c70d8d9ada,Victoria Herrera,user0546@example.com,True,,69,Male,Anuradhapura,0758025924,regular_shoppers,user,False,,,2023-02-10 00:00:00+00,2023-02-10 00:00:00+00
d26de1ae-0784-478d-9197-a5136493f026,Zachary Santos,user0547@example.com,True,,58,Female,Moratuwa,0791339562,frequent_shoppers,user,False,,,2025-10-06 00:00:00+00,2025-10-06 00:00:00+00
a3e6719d-43f9-4805-a736-73c3fd57b832,Rebecca Hill,user0548@example.com,False,,70,Male,Kilinochchi,0727212939,regular_shoppers,user,False,,,2023-12-26 00:00:00+00,2023-12-26 00:00:00+00
b93415e1-e1f8-4980-b7c9-49f6fb9072bd,Thilini Santos,user0549@example.com,True,,54,Female,Batticaloa,0785177493,occasional_shoppers,user,False,,,2025-12-27 00:00:00+00,2025-12-27 00:00:00+00
1ad04549-44bc-4872-aeed-53353ae29b61,Michael Hill,user0550@example.com,True,,59,Female,Ratnapura,0779564413,rare_shoppers,user,False,,,2024-07-15 00:00:00+00,2024-07-15 00:00:00+00
e82c8214-35ac-48b4-be00-b08fccb91882,Michael Peterson,user0551@example.com,True,,66,,Kandy,0762594409,regular_shoppers,user,False,,,2025-07-08 00:00:00+00,2025-07-08 00:00:00+00
c66ab3a7-fead-4301-bc1b-942951e3650e,Zachary Rocha,user0552@example.com,True,,54,Other,Kalutara,0751715656,rare_shoppers,user,False,,,2024-02-08 00:00:00+00,2024-02-08 00:00:00+00
5a4b6363-0c85-4389-9ca4-8f40e50180f3,Gabrielle Gunasekara,user0553@example.com,True,,19,Female,Ratnapura,0755741665,regular_shoppers,user,False,,,2025-08-27 00:00:00+00,2025-08-27 00:00:00+00
cec6e090-7674-4f89-be44-3394d694ea56,Abigail Bandara,user0554@example.com,False,,68,Male,Gampaha,0718145263,regular_shoppers,user,False,,,2023-09-13 00:00:00+00,2023-09-13 00:00:00+00
868842d0-d860-4200-a669-9231b176cb97,Cristian Hicks,user0555@example.com,False,,72,Female,Gampaha,0717488001,regular_shoppers,user,False,,,2025-06-03 00:00:00+00,2025-06-03 00:00:00+00
926a5608-6974-4b7c-a93a-8d7367cb6df9,Priya Henderson,user0556@example.com,True,,42,Female,Colombo,0793111718,regular_shoppers,user,False,,,2025-05-26 00:00:00+00,2025-05-26 00:00:00+00
63aa8f9c-67bf-48aa-8bef-d973d1aaac81,Shannon Rocha,user0557@example.com,True,,61,Male,Anuradhapura,0735986503,frequent_shoppers,user,False,,,2023-05-19 00:00:00+00,2023-05-19 00:00:00+00
45416dbb-7c6b-45b2-9c53-d9ef07d6a2dc,Kavinda Davis,user0558@example.com,True,,34,Female,Kurunegala,0788453254,occasional_shoppers,user,False,,,2023-05-04 00:00:00+00,2023-05-04 00:00:00+00
2c880147-ba83-42d4-a8c9-28bc7415e9a5,Tammy Perera,user0559@example.com,True,,66,Female,Negombo,0711084726,regular_shoppers,user,False,,,2024-12-03 00:00:00+00,2024-12-03 00:00:00+00
56865013-dc1a-4928-b7f2-904248a01bef,Sarah Fernando,user0560@example.com,True,,27,Female,Kandy,0737012825,frequent_shoppers,user,False,,,2024-02-15 00:00:00+00,2024-02-15 00:00:00+00
dd1dc18d-57f4-4bb5-9cef-f6d79f48e026,Gabrielle Rocha,user0561@example.com,True,,48,Other,Ratnapura,0766196330,regular_shoppers,user,False,,,2024-11-18 00:00:00+00,2024-11-18 00:00:00+00
131c74be-b4b9-4236-add2-4dcc6c6a3622,Jessica Herrera,user0562@example.com,True,,74,Male,Colombo,0742080592,occasional_shoppers,user,False,,,2025-08-13 00:00:00+00,2025-08-13 00:00:00+00
1837c11d-350b-45f9-920d-fb6bf089be98,Lauren De Silva,user0563@example.com,False,,70,Female,Kurunegala,0714028892,frequent_shoppers,user,False,,,2023-01-21 00:00:00+00,2023-01-21 00:00:00+00
affa6a88-4e36-4aa9-af7f-886a03479ebf,Priya Shaffer,user0564@example.com,True,,46,Female,Kandy,0745164890,frequent_shoppers,user,False,,,2024-08-04 00:00:00+00,2024-08-04 00:00:00+00
51efdbf8-858f-4e5c-96a7-31d8cc27ef6a,Isuru Herrera,user0565@example.com,True,,53,Male,Batticaloa,0724894008,frequent_shoppers,user,False,,,2023-10-09 00:00:00+00,2023-10-09 00:00:00+00
6f7849b4-5dcd-4818-a922-d2b93e3cb952,Jessica Amarasinghe,user0566@example.com,True,,47,Female,Kilinochchi,0718774822,rare_shoppers,user,False,,,2025-06-07 00:00:00+00,2025-06-07 00:00:00+00
4507aad8-8cd5-4eae-9923-20eee8a33a6b,Daniel Davis,user0567@example.com,True,,26,Male,Badulla,0792681879,regular_shoppers,user,False,,,2024-05-15 00:00:00+00,2024-05-15 00:00:00+00
72f784df-b14f-46fc-8721-bfd2d0670908,Dilshan Ray,user0568@example.com,True,,36,Male,Batticaloa,0720926356,occasional_shoppers,user,False,,,2025-09-28 00:00:00+00,2025-09-28 00:00:00+00
9bd8c811-3aa5-489f-9138-1c9a97b3b51e,Lauren Dissanayake,user0569@example.com,True,,22,Male,Kilinochchi,0760181152,regular_shoppers,user,False,,,2024-01-02 00:00:00+00,2024-01-02 00:00:00+00
beeee35f-a1c3-404d-b809-41db2b18600c,Sarah Wickramasinghe,user0570@example.com,True,,49,Female,Kandy,0763136795,occasional_shoppers,user,False,,,2025-07-14 00:00:00+00,2025-07-14 00:00:00+00
eaa10e33-f000-4277-9f84-79b279b21a95,Rebecca Stewart,user0571@example.com,True,,42,Female,Vavuniya,0757187591,occasional_shoppers,user,False,,,2024-08-27 00:00:00+00,2024-08-27 00:00:00+00
4fda05e8-57f6-4eae-8975-ec3a4a738fef,Tricia Fernando,user0572@example.com,True,,,Male,Kalutara,0713317620,occasional_shoppers,user,False,,,2024-10-11 00:00:00+00,2024-10-11 00:00:00+00
9cc33cbf-2b5c-4a79-99dd-667923134842,Kimberly Brooks,user0573@example.com,True,,59,Female,Kilinochchi,0723208247,regular_shoppers,user,False,,,2024-07-20 00:00:00+00,2024-07-20 00:00:00+00
f1df5194-0373-43e7-a905-c592f5e596d8,Daniel Santos,user0574@example.com,True,,52,Male,Matara,0791072076,occasional_shoppers,user,False,,,2024-07-16 00:00:00+00,2024-07-16 00:00:00+00
8c375e32-3abe-4582-80d7-c409a5e6ef60,Joel Herath,user0575@example.com,True,,65,Male,Matara,0787840078,occasional_shoppers,user,False,,,2025-04-07 00:00:00+00,2025-04-07 00:00:00+00
37f3bae3-27f0-4a22-8ea8-f177e0a05f03,Buddhika Gunasekara,user0576@example.com,True,,,Other,Nuwara Eliya,0779232906,occasional_shoppers,user,False,,,2024-03-05 00:00:00+00,2024-03-05 00:00:00+00
d50a3111-1001-48b8-86ac-d486383bda22,Dilshan Dissanayake,user0577@example.com,True,,47,Male,Ratnapura,0770394210,regular_shoppers,user,False,,,2025-05-05 00:00:00+00,2025-05-05 00:00:00+00
4aec66fc-7f7f-4947-892f-cc0c0776f99f,Priya Hill,user0578@example.com,True,,54,Male,Moratuwa,0767139083,occasional_shoppers,user,False,,,2024-11-26 00:00:00+00,2024-11-26 00:00:00+00
407fa95a-41dc-4490-ab18-99fb6f723251,Sunil Seneviratne,user0579@example.com,True,,67,Male,Kandy,0790933663,frequent_shoppers,user,False,,,2024-11-07 00:00:00+00,2024-11-07 00:00:00+00
a162acc5-9560-4ca4-89ce-adfb15099d69,Sachini Fernando,user0580@example.com,True,,42,Male,Anuradhapura,0750888822,regular_shoppers,user,False,,,2025-07-13 00:00:00+00,2025-07-13 00:00:00+00
51cd7d54-5f6d-4fe4-afb1-3c845033bbb1,Monica Herrera,user0581@example.com,True,,53,Female,Colombo,0741278022,frequent_shoppers,user,False,,,2025-03-01 00:00:00+00,2025-03-01 00:00:00+00
6aa2ad5d-ad9a-4cc1-8e03-42c967664383,David Rajapaksa,user0582@example.com,True,,47,Female,Kalutara,0774189781,rare_shoppers,user,False,,,2023-09-22 00:00:00+00,2023-09-22 00:00:00+00
c868ef75-780f-41d1-bb3a-c9d020109816,Thilini Santos,user0583@example.com,True,,75,Male,Kalutara,0751649604,occasional_shoppers,user,False,,,2023-11-22 00:00:00+00,2023-11-22 00:00:00+00
7f68820b-e93e-43a0-af70-d85490f3562d,Dilshan Ray,user0584@example.com,True,,61,Male,Gampaha,0786400632,regular_shoppers,user,False,,,2024-05-20 00:00:00+00,2024-05-20 00:00:00+00
7ff4633e-0ebc-427f-8f71-c8370fa1bbc3,Kevin Brooks,user0585@example.com,True,,20,Male,Gampaha,0733505052,occasional_shoppers,user,False,,,2024-09-01 00:00:00+00,2024-09-01 00:00:00+00
d70ff879-d14e-4b8c-a677-bfa8e1bc41af,Angela Adams,user0586@example.com,True,,57,Male,Kurunegala,0731197304,frequent_shoppers,user,False,,,2023-03-31 00:00:00+00,2023-03-31 00:00:00+00
51e30779-9e18-413b-bd0a-af30fbcb6dac,Linda Wijesinghe,user0587@example.com,True,,36,Male,Anuradhapura,0720272170,regular_shoppers,user,False,,,2023-09-06 00:00:00+00,2023-09-06 00:00:00+00
c530894e-9780-4e2d-9cce-c9d97aa58af8,Buddhika Shaffer,user0588@example.com,False,,67,Male,Kilinochchi,0771995701,,user,False,,,2023-02-24 00:00:00+00,2023-02-24 00:00:00+00
a150749d-ccc0-46cb-9086-428555a18ae7,Victoria Rocha,user0589@example.com,True,,72,Male,Negombo,0721079489,occasional_shoppers,user,False,,,2025-09-19 00:00:00+00,2025-09-19 00:00:00+00
3f397e10-d380-40e2-acb2-75f10ee29e5f,Priya Rajapaksa,user0590@example.com,True,,46,Female,Kurunegala,0781760022,regular_shoppers,user,False,,,2023-12-29 00:00:00+00,2023-12-29 00:00:00+00
411b3e50-6988-49fc-bf23-827086f1b37d,Thilini Hicks,user0591@example.com,True,,60,Female,Badulla,0716409704,occasional_shoppers,user,False,,,2025-12-26 00:00:00+00,2025-12-26 00:00:00+00
dfea19cb-238b-4a13-ac77-9c9ea57a8720,Tharaka Dissanayake,user0592@example.com,True,,60,Female,Matara,0737076822,regular_shoppers,user,False,,,2023-04-10 00:00:00+00,2023-04-10 00:00:00+00
57afd435-b92e-495c-8d62-a244c0ee31d7,Patricia Burgess,user0593@example.com,True,,30,Male,Ratnapura,0722965862,occasional_shoppers,user,False,,,2023-05-10 00:00:00+00,2023-05-10 00:00:00+00
7226baff-c92e-4e48-a21a-e26c937d7da4,Nimal Herrera,user0594@example.com,True,,20,Male,Vavuniya,0726214033,regular_shoppers,user,False,,,2025-03-20 00:00:00+00,2025-03-20 00:00:00+00
c360c479-e63a-436b-85e0-6798bedcce7c,Tricia Ray,user0595@example.com,True,,38,Male,Nuwara Eliya,0759523652,regular_shoppers,user,False,,,2024-07-24 00:00:00+00,2024-07-24 00:00:00+00
b3bb44b4-0bd1-4dea-bec7-2dcc9f6f54b7,Cristian Santos,user0596@example.com,True,,44,Female,Jaffna,0722716400,occasional_shoppers,user,False,,,2023-12-18 00:00:00+00,2023-12-18 00:00:00+00
1896fe21-7ae6-450f-b80e-34f5dbc358ed,Sachini Rocha,user0597@example.com,True,,62,Female,Negombo,0799438746,regular_shoppers,user,False,,,2024-10-13 00:00:00+00,2024-10-13 00:00:00+00
4a279425-39cb-46d2-9df4-33498507587f,Lauren Santos,user0598@example.com,True,,56,Male,Trincomalee,0792724918,occasional_shoppers,user,False,,,2023-01-28 00:00:00+00,2023-01-28 00:00:00+00
07dae676-6f28-47ac-af4c-bc115652abb0,Buddhika Wijesinghe,user0599@example.com,True,,33,Female,Kandy,0737432134,regular_shoppers,user,False,,,2024-02-18 00:00:00+00,2024-02-18 00:00:00+00
f2e3a945-6700-43f6-a0aa-76d440264bb7,Chamara Henderson,user0600@example.com,True,,64,Female,Ratnapura,0765686049,regular_shoppers,user,False,,,2023-03-23 00:00:00+00,2023-03-23 00:00:00+00
c4f12477-efdf-46a2-af79-bb77b83c22da,Chamara Bandara,user0601@example.com,True,,19,Female,Anuradhapura,0739855935,rare_shoppers,user,False,,,2024-05-23 00:00:00+00,2024-05-23 00:00:00+00
715153ce-80eb-48f7-ad6a-46dc156d9202,Sachini Herath,user0602@example.com,True,,38,Female,Moratuwa,0726852512,frequent_shoppers,user,False,,,2023-10-17 00:00:00+00,2023-10-17 00:00:00+00
7acc2957-bc0e-4158-8dc0-e8e22d2bd4b5,Monica Herrera,user0603@example.com,True,,71,Male,Kalutara,0733680772,regular_shoppers,user,False,,,2024-02-09 00:00:00+00,2024-02-09 00:00:00+00
14d12ad2-b076-4571-886b-f01ea55a4594,Sachini Adams,user0604@example.com,True,,54,Female,Moratuwa,0773178094,rare_shoppers,user,False,,,2025-03-26 00:00:00+00,2025-03-26 00:00:00+00
d68de792-f7f7-4edf-b400-6ea2f866ada1,Carmen Garcia,user0605@example.com,True,,65,Male,Moratuwa,0721171324,,user,False,,,2025-02-20 00:00:00+00,2025-02-20 00:00:00+00
5d328880-aa12-4c39-8497-e535be04923b,Buddhika Amarasinghe,user0606@example.com,True,,56,Female,Nuwara Eliya,0774537834,regular_shoppers,user,False,,,2025-02-07 00:00:00+00,2025-02-07 00:00:00+00
932d5f18-8573-49cf-842b-f9ad26203aad,Gabrielle Rocha,user0607@example.com,True,,48,Female,,0765810437,occasional_shoppers,user,False,,,2025-02-05 00:00:00+00,2025-02-05 00:00:00+00
caaa42fd-8bf1-4a26-a1ad-ca97c78a0736,Connor De Silva,user0608@example.com,True,,49,Other,Kandy,0768558918,frequent_shoppers,user,False,,,2023-11-29 00:00:00+00,2023-11-29 00:00:00+00
507cb4ca-360f-4e5a-bffb-6d03b1c878c6,Mark Seneviratne,user0609@example.com,True,,64,Female,Badulla,0742528051,occasional_shoppers,user,False,,,2025-05-18 00:00:00+00,2025-05-18 00:00:00+00
cbb92b99-9279-4960-b9ad-3067947e1192,Lauren Henderson,user0610@example.com,True,,41,Female,Negombo,0790819114,regular_shoppers,user,False,,,2023-10-29 00:00:00+00,2023-10-29 00:00:00+00
a3127eb8-bb7b-4cb1-ba33-fa48bb02b67a,Dilshan Rajapaksa,user0611@example.com,True,,18,Male,Nuwara Eliya,0735343427,regular_shoppers,user,False,,,2023-06-14 00:00:00+00,2023-06-14 00:00:00+00
fb809a7b-b045-4359-ad23-f8bfc446d2a6,Tammy Herrera,user0612@example.com,True,,34,Female,Nuwara Eliya,0786854640,occasional_shoppers,user,False,,,2023-07-02 00:00:00+00,2023-07-02 00:00:00+00
27965274-f85f-42d9-a0e3-7c4c09a08b3b,Crystal Bandara,user0613@example.com,False,,65,Female,Colombo,0766081482,occasional_shoppers,user,False,,,2023-01-04 00:00:00+00,2023-01-04 00:00:00+00
695ef0ed-5a43-48c9-9995-41b5a302c550,Sarah Garcia,user0614@example.com,True,,64,Male,Negombo,0738531115,frequent_shoppers,user,False,,,2023-08-14 00:00:00+00,2023-08-14 00:00:00+00
8b74aa2e-3ac0-4775-ad28-1fe8438f0f76,Kimberly Ray,user0615@example.com,True,,29,Male,Kalutara,0732297072,rare_shoppers,user,False,,,2023-08-12 00:00:00+00,2023-08-12 00:00:00+00
797e2322-94cf-4c7f-a056-fe092554720c,Monica Stewart,user0616@example.com,False,,25,Male,Moratuwa,0710969945,occasional_shoppers,user,False,,,2023-01-20 00:00:00+00,2023-01-20 00:00:00+00
5cbfac08-7f43-4497-b16e-cfae70cd21b9,Nimal Fernando,user0617@example.com,True,,20,Female,,0773516094,rare_shoppers,user,False,,,2024-06-28 00:00:00+00,2024-06-28 00:00:00+00
afcfe426-f49a-476b-bab7-c7677ae792dd,Buddhika Rocha,user0618@example.com,True,,39,Female,Trincomalee,0757785434,occasional_shoppers,user,False,,,2025-02-14 00:00:00+00,2025-02-14 00:00:00+00
934ac7b8-e9c2-4b43-bf14-1445b2ac994b,Jessica Dissanayake,user0619@example.com,True,,47,Male,Negombo,0747509496,,user,False,,,2023-09-09 00:00:00+00,2023-09-09 00:00:00+00
026c7a1f-cb36-4e3e-b0a0-fa9f257f017e,Kumari Seneviratne,user0620@example.com,False,,41,Female,Kilinochchi,0758345978,frequent_shoppers,user,False,,,2024-10-21 00:00:00+00,2024-10-21 00:00:00+00
6155e690-4011-420b-ae13-a8e1a83c0196,Cristian Dissanayake,user0621@example.com,True,,61,Female,Galle,0723482938,rare_shoppers,user,False,,,2025-09-02 00:00:00+00,2025-09-02 00:00:00+00
afbf102e-8f83-4645-b922-a1b95837bcff,Isuru Hicks,user0622@example.com,True,,30,Female,Kilinochchi,0750446284,,user,False,,,2025-10-16 00:00:00+00,2025-10-16 00:00:00+00
25833f96-4597-4ffc-9009-716b804fc0a7,Sunil Silva,user0623@example.com,True,,47,Male,Vavuniya,0713922081,regular_shoppers,user,False,,,2023-07-03 00:00:00+00,2023-07-03 00:00:00+00
86566ddf-e036-4c9f-90b3-c306a401cf8b,Jennifer Amarasinghe,user0624@example.com,True,,75,Male,Moratuwa,0795033398,occasional_shoppers,user,False,,,2023-10-06 00:00:00+00,2023-10-06 00:00:00+00
b42c25b0-dc28-467a-b3e9-b2a4ac6a97ef,Isuru Peterson,user0625@example.com,True,,62,Male,Galle,0785416933,regular_shoppers,user,False,,,2025-02-20 00:00:00+00,2025-02-20 00:00:00+00
a3fa2ad0-983e-4411-bd65-f228a5e491e8,Tammy Dissanayake,user0626@example.com,True,,34,Male,Anuradhapura,0752060116,frequent_shoppers,user,False,,,2025-01-23 00:00:00+00,2025-01-23 00:00:00+00
d59bc2db-ab5f-47a5-9a99-4ec73a1e1b78,Victoria Fernando,user0627@example.com,True,,37,Female,Kalutara,0790747752,regular_shoppers,user,False,,,2023-09-16 00:00:00+00,2023-09-16 00:00:00+00
